cell_id,ndvi_dry,ndvi_wet,ndvi_seasonal_delta
118,0.17873234765770457,0.3023682542239669,0.12363590656626233
119,0.18385120818618864,0.32916794545830824,0.1453167372721196
120,0.19686732072121227,0.3081493255322445,0.11128200481103223
121,0.18632285876074797,0.289512320116067,0.103189461355319
122,0.17158170499183958,0.27408930237559587,0.10250759738375628
123,0.15006940409210184,0.22666683395503812,0.07659742986293627
124,0.13750602683338056,0.22074294179270526,0.0832369149593247
125,0.16311939145295604,0.26637595383825,0.10325656238529399
126,0.1658701582132237,0.24039136696780875,0.07452120875458504
127,0.10893208453391298,0.13228429100673886,0.023352206472825876
128,0.13304436157177824,0.1244614094001785,-0.00858295217159974
129,0.1555159564019372,0.20691396159395054,0.051398005192013346
130,0.19133999308968355,0.24694971449449013,0.05560972140480658
131,0.16343192801749878,0.3021570869248823,0.13872515890738352
132,0.13960919627336954,0.20861936780686316,0.06901017153349362
133,0.14418391035724193,0.3053892831960964,0.16120537283885444
134,0.14092166458542243,0.35692420731649765,0.21600254273107522
135,0.14543601134080197,0.301226021887833,0.155790010547031
136,0.1355258630625695,0.24541719920270733,0.10989133614013782
137,0.13562780198446972,0.21575755349205203,0.08012975150758231
138,0.13281434495684794,0.360883879753944,0.22806953479709605
139,0.15974973211471863,0.35591394503074225,0.19616421291602362
140,0.17345835870545626,0.3218236628277793,0.14836530412232304
141,0.15957297036222723,0.2594521192371659,0.09987914887493865
142,0.18100366947855334,0.31238390580425507,0.13138023632570173
143,0.14453591301109403,0.3506043201987915,0.20606840718769748
144,0.15693393232769717,0.34945654203176874,0.19252260970407156
145,0.20508590426405593,0.3404578336414712,0.13537192937741527
146,0.21856202966341823,0.3306019370977536,0.11203990743433537
147,0.20062418639177854,0.31802208239435314,0.11739789600257461
148,0.1621925456892517,0.26717795519877735,0.10498540950952565
149,0.1681344806323071,0.24700351512454558,0.07886903449223848
150,0.13478562009677647,0.23649274680997287,0.1017071267131964
151,0.16041844981478268,0.24877574129786761,0.08835729148308494
152,0.1560870569504025,0.20403671304290102,0.047949656092498516
153,0.167930048365254,0.1683654394799996,0.0004353911147456091
154,0.13774540388324538,0.16002696639045405,0.02228156250720867
155,0.14787044372429647,0.24511350002231777,0.0972430562980213
156,0.17532068102159512,0.30951586428148686,0.13419518325989174
157,0.1638124541417702,0.3351299419981305,0.1713174878563603
158,0.15752134785445399,0.3366603268671489,0.17913897901269493
159,0.1470499073197268,0.34312880125373196,0.19607889393400516
160,0.13235894684142946,0.34555146379775925,0.2131925169563298
161,0.13087397910549753,0.3446209132943808,0.2137469341888833
162,0.12702141435993144,0.31132916839372116,0.1843077540337897
163,0.12929955395416404,0.31387734012751406,0.18457778617335002
164,0.10414270658718036,0.3478736369660864,0.24373093037890606
165,0.14099657049281084,0.37163900715146503,0.2306424366586542
166,0.19848782173183416,0.376341717529044,0.17785389579720984
167,0.14877895501710095,0.3737153154610584,0.22493636044395746
168,0.14159432526670945,0.29020288744793155,0.1486085621812221
169,0.13852060026092594,0.3409988257367931,0.20247822547586714
170,0.12987140851494805,0.35909690086488505,0.229225492349937
171,0.134295036674555,0.3381642879138008,0.20386925123924582
172,0.17177648555270278,0.3568422646650509,0.18506577911234814
173,0.21583818143815228,0.3160612570800039,0.1002230756418516
174,0.22513348507826877,0.2781735205134445,0.05304003543517574
175,0.18367106884487414,0.24688694106627124,0.0632158722213971
176,0.12499634844735893,0.2472491541120871,0.12225280566472815
177,0.14192302000103146,0.24774702373198795,0.10582400373095649
178,0.14265944755987298,0.2173814060484656,0.07472195848859262
179,0.16166152501335915,0.2738262411447668,0.11216471613140763
180,0.19583590350045138,0.30047897568866627,0.10464307218821489
181,0.188965829701121,0.29534846479729565,0.10638263509617465
182,0.19042049914657141,0.28402285186003806,0.09360235271346665
183,0.1728863635505334,0.32685909705497407,0.15397273350444066
184,0.1566056616789138,0.35559944351742734,0.19899378183851354
185,0.15063836704599112,0.3347911015345702,0.18415273448857908
186,0.12936566856898057,0.3029653264795154,0.17359965791053483
187,0.1394533068799898,0.3124294930174634,0.17297618613747362
188,0.13739348345123978,0.3882589714411761,0.25086548798993635
189,0.13477378027921488,0.34844811348829935,0.21367433320908447
190,0.12491040265968643,0.229308773144611,0.10439837048492458
191,0.10418932710013493,0.34897867118075515,0.24478934408062022
192,0.11647277570879519,0.36250077614256604,0.24602800043377085
193,0.1781634174362983,0.37647358857497903,0.19831017113868074
194,0.16483435241799219,0.3700856941977219,0.20525134177972973
195,0.13059079138196042,0.28745049355215346,0.15685970217019304
196,0.15094750268034907,0.3385604231980444,0.18761292051769535
197,0.15464173634490863,0.2987950463082163,0.14415330996330766
198,0.14455808273771306,0.33150633141132524,0.18694824867361218
199,0.13376374682978767,0.3249546565726818,0.19119090974289413
200,0.18409318870062166,0.27536315757465735,0.09126996887403568
201,0.24896707316035338,0.2120350522281311,-0.03693202093222228
202,0.23161862815845047,0.23615378415285407,0.0045351559944036
203,0.09980903806195207,0.16657774746088963,0.06676870939893756
204,0.08957087076915081,0.15202906186678278,0.06245819109763197
205,0.10374219933137459,0.17598602149116493,0.07224382215979035
206,0.14682633097859157,0.24062965242160603,0.09380332144301445
207,0.18265879137710914,0.2990067248579297,0.11634793348082054
208,0.17534567195316514,0.3147649345634331,0.13941926261026794
209,0.17704995644525323,0.328405964756026,0.15135600831077278
210,0.15984380657113248,0.35185402888687844,0.19201022231574597
211,0.1415161201299162,0.34984062651583636,0.20832450638592015
212,0.1415287335027451,0.33181492271010143,0.19028618920735632
213,0.14750242937025582,0.3083819525445805,0.1608795231743247
214,0.14934161600702536,0.3169069740158051,0.16756535800877972
215,0.11114347249490618,0.3352726491990543,0.22412917670414811
216,0.11007701576507539,0.35836348593413586,0.24828647016906047
217,0.14570792263160365,0.3517528161247611,0.20604489349315747
218,0.14633121600521345,0.3452824481934919,0.19895123218827845
219,0.1556787241541391,0.281740281868561,0.12606155771442187
220,0.1475874927037606,0.2034352964124838,0.05584780370872322
221,0.13918305441729603,0.2242421749399887,0.08505912052269265
222,0.142784718721543,0.30878378344652224,0.16599906472497925
223,0.1565900306041372,0.273781349433114,0.11719131882897679
224,0.17944049862829087,0.23498917566923735,0.05554867704094649
225,0.21229891861960487,0.246211029491721,0.033912110872116125
226,0.18751448690478167,0.25381015237707283,0.06629566547229115
227,0.12347900982833876,0.18241944199203677,0.058940432163698014
228,0.14380453695511344,0.1894800382254141,0.04567550127030065
229,0.15344688090451003,0.17412435993349892,0.020677479028988893
230,0.1621012342819003,0.2673532747311545,0.10525204044925421
231,0.18644338943549907,0.28498153076618055,0.09853814133068148
232,0.16989280883436414,0.3184898314402942,0.14859702260593005
233,0.1559985706788965,0.39084144706292157,0.23484287638402507
234,0.1569709179504802,0.37679446811921363,0.21982355016873342
235,0.13725147678348407,0.37031673379760144,0.23306525701411737
236,0.1456180921691293,0.3144003513674578,0.1687822591983285
237,0.13564665751336236,0.2550791499506391,0.11943249243727672
238,0.1350350893742141,0.3243578353470483,0.18932274597283422
239,0.10365708518290623,0.3268249554711025,0.2231678702881963
240,0.11661735360130883,0.35447546163157884,0.23785810803027002
241,0.1389767920788581,0.31021697044582125,0.17124017836696315
242,0.129389220875631,0.2594637170602673,0.13007449618463626
243,0.15010495136516747,0.31713046522584865,0.16702551386068118
244,0.14921960328890047,0.28933926810349575,0.14011966481459528
245,0.13871769699152992,0.22399575141406047,0.08527805442253056
246,0.10646182880353486,0.1745610440385236,0.06809921523498874
247,0.11305144491385813,0.2022261116072225,0.08917466669336438
248,0.1521919141328343,0.2422954339707695,0.09010351983793519
249,0.22064233259249752,0.27379361641819355,0.05315128382569603
250,0.22590814419087085,0.29533629991205584,0.06942815572118499
251,0.22450535997839108,0.29892366698926753,0.07441830701087646
252,0.1340760098321983,0.21775892862405358,0.08368291879185527
253,0.12257773953781408,0.18963829685718386,0.06706055731936979
254,0.16375665176760182,0.2215907471351376,0.05783409536753578
255,0.17682495663039538,0.2637837819086129,0.08695882527821752
256,0.18783177336098922,0.2788309243016123,0.09099915094062311
257,0.1875807193866255,0.29820920039209053,0.11062848100546505
258,0.16853223776675152,0.3061360226485939,0.13760378488184238
259,0.17406145231172948,0.3670384100098183,0.1929769576980888
260,0.1420446906799923,0.36650707506067026,0.22446238438067795
261,0.14005594270581356,0.32083836763760243,0.18078242493178887
262,0.12932768805286568,0.29486394776834796,0.16553625971548228
263,0.1517910272176422,0.36022707813630267,0.20843605091866046
264,0.10184070815388012,0.3347242051337353,0.23288349697985516
265,0.12400096869452848,0.327925240389355,0.20392427169482652
266,0.10665164320971211,0.2565769401472014,0.1499252969374893
267,0.1049180851314758,0.1678437756109636,0.06292569047948782
268,0.08994648895537155,0.15982152029459892,0.06987503133922737
269,0.11288868363308856,0.2077135368898694,0.09482485325678085
270,0.1662577018350282,0.28875242849514904,0.12249472666012085
271,0.17508477377930182,0.27083480553521005,0.09575003175590824
272,0.17403442652833917,0.2508259325550776,0.07679150602673845
273,0.1541525815807969,0.24225579169731654,0.08810321011651964
274,0.17546048901780034,0.2521782562984636,0.07671776728066323
275,0.23554788026132392,0.3117886476926889,0.07624076743136496
276,0.2000340439692996,0.2969774729659653,0.09694342899666566
277,0.22054202140821125,0.2877246170801258,0.06718259567191456
278,0.18389897580979533,0.2613721906187511,0.07747321480895578
279,0.14521323120270593,0.2098191551603841,0.06460592395767817
280,0.1710119021737374,0.26050796858631026,0.08949606641257285
281,0.17593913720425788,0.3262926837476402,0.15035354654338232
282,0.1854646659407818,0.2896166213698142,0.10415195542903241
283,0.17491044239833978,0.26697899364301764,0.09206855124467786
284,0.1375299086244493,0.27874999671453865,0.14122008809008935
285,0.15356504249213368,0.3184797776718027,0.164914735179669
286,0.14430240809648762,0.3198719899651606,0.17556958186867297
287,0.14975661460221137,0.3678528533125642,0.2180962387103528
288,0.1311130432330816,0.3443696491569071,0.2132566059238255
289,0.1260924146142413,0.29829304641890053,0.17220063180465922
290,0.13902876454923033,0.19543842831888605,0.05640966376965573
291,0.12086924699985462,0.34360463657080714,0.2227353895709525
292,0.14265428112319764,0.305189043804611,0.16253476268141334
293,0.12754141278940606,0.22411985208168037,0.0965784392922743
294,0.09466690479236513,0.1645164049777395,0.06984950018537438
295,0.09981018152979017,0.16193858602887906,0.06212840449908889
296,0.11864434888060829,0.21058952053008248,0.09194517164947419
297,0.1509427117879627,0.2766119783336105,0.1256692665456478
298,0.17135294185961997,0.31601912256298087,0.1446661807033609
299,0.18915300513014677,0.3070283775450218,0.11787537241487506
300,0.20896912418600616,0.2963118378344864,0.08734271364848023
301,0.18632715589538068,0.2787558819932406,0.0924287260978599
302,0.20924875284239705,0.26123054375389465,0.0519817909114976
303,0.21804835760182645,0.27514347730893457,0.05709511970710812
304,0.2041971277437325,0.2766850059401591,0.0724878781964266
305,0.19222595094106226,0.32292118109547796,0.1306952301544157
306,0.1738731115910228,0.30733739239406943,0.13346428080304662
307,0.17541316068459736,0.28528359257974845,0.10987043189515108
308,0.19199388341121143,0.2751338758527224,0.08313999244151099
309,0.19233644763054653,0.2730844836338385,0.080748036003292
310,0.19828577442553907,0.28458618929053775,0.08630041486499868
311,0.158295691759107,0.28510575494413604,0.12681006318502905
312,0.16179634947232557,0.3059188164775321,0.14412246700520653
313,0.104827852545932,0.2200051685262211,0.1151773159802891
314,0.13357961911951916,0.34817026438209653,0.21459064526257737
315,0.12694950204476033,0.3418697494575236,0.21492024741276325
316,0.1293184870007249,0.31773058315218505,0.18841209615146015
317,0.1389739129950099,0.28884623344919513,0.14987232045418522
318,0.13781057621949594,0.25187056740735475,0.11405999118785881
319,0.13564048239320167,0.3149634002373821,0.17932291784418045
320,0.16507225626443012,0.2962806293934209,0.1312083731289908
321,0.1560834183936125,0.2778563733125222,0.12177295491890971
322,0.12146819387009493,0.21392717207250248,0.09245897820240755
323,0.15206993068463304,0.25683648844590884,0.1047665577612758
324,0.16980185332596343,0.35222161194438045,0.18241975861841703
325,0.1626677374724246,0.33971881861194564,0.17705108113952103
326,0.1930715785059474,0.3213061788819265,0.12823460037597909
327,0.18641091714709013,0.28013751106740287,0.09372659392031274
328,0.17219270637832634,0.26139256805422545,0.0891998616758991
329,0.20963973449722462,0.2771883117422685,0.06754857724504387
330,0.19782581675492023,0.28341121880625836,0.08558540205133813
331,0.2140523890471952,0.23879914630807142,0.024746757260876218
332,0.2135865721459213,0.1825222531625609,-0.0310643189833604
333,0.20281040989411955,0.27830449799858126,0.0754940881044617
334,0.17848174409264242,0.28172945471549393,0.10324771062285151
335,0.1900758018049134,0.2750401231862408,0.08496432138132742
336,0.1991672484376715,0.3099853441076439,0.11081809566997239
337,0.19980449682342286,0.2977243519959184,0.09791985517249555
338,0.1899164252095292,0.2777161755805783,0.08779975037104912
339,0.17358159041651794,0.3212764217804906,0.14769483136397266
340,0.14406994648406457,0.2993433429140202,0.15527339642995563
341,0.1250852266697505,0.32653274965321916,0.20144752298346866
342,0.12155747959340509,0.3433390730061949,0.2217815934127898
343,0.12425932766903726,0.32827626433867957,0.20401693666964232
344,0.13213867229221085,0.3314951015429711,0.19935642925076028
345,0.13894405631551615,0.30915014912230065,0.1702060928067845
346,0.12353721617205793,0.2820744875270112,0.15853727135495327
347,0.12361069792158917,0.2479228802670037,0.12431218234541454
348,0.11944111092494136,0.31786362998962975,0.19842251906468839
349,0.1255083280433793,0.35542782159578074,0.22991949355240143
350,0.12665646343464262,0.33180227189214156,0.20514580845749894
351,0.15787631990374945,0.28117085443854206,0.12329453453479261
352,0.19007247667465035,0.3223142467080349,0.13224177003338453
353,0.17583569012706887,0.3412243272478359,0.16538863712076704
354,0.1602983058990999,0.36899276636606426,0.20869446046696435
355,0.17134711112064113,0.3359055652498895,0.16455845412924838
356,0.19520318601496547,0.2788595081171911,0.08365632210222565
357,0.19506664072139668,0.25941415768857196,0.06434751696717528
358,0.2042383166087806,0.29750880588712797,0.09327048927834736
359,0.19536854765147924,0.26905876662102085,0.07369021896954162
360,0.20593346354814976,0.261185307006744,0.05525184345859427
361,0.22535261877205998,0.2729582584036305,0.04760563963157055
362,0.19729494855511487,0.24058377174911502,0.04328882319400015
363,0.15259125164555412,0.2321387581868256,0.07954750654127149
364,0.16597002275104256,0.20333989708767114,0.037369874336628583
365,0.17816725057078134,0.278660505691561,0.10049325512077964
366,0.15868637096161717,0.2595342938308728,0.10084792286925562
367,0.16510941792481962,0.2689074902787859,0.10379807235396629
368,0.16406885946032923,0.30731579013965615,0.14324693067932692
369,0.14433070348854518,0.3129157026050733,0.1685849991165281
370,0.14236468059995686,0.3139062896106879,0.17154160901073104
371,0.12815436167345268,0.3191569653115538,0.19100260363810112
372,0.1368829607887083,0.2942647544765481,0.1573817936878398
373,0.16324469591295784,0.350864533874221,0.18761983796126316
374,0.15189760394847968,0.3550946140746422,0.20319701012616254
375,0.1231938089911115,0.31809008798711275,0.19489627899600126
376,0.12467222952086146,0.2758116817895625,0.15113945226870104
377,0.12615543186071332,0.22326015422026682,0.0971047223595535
378,0.1909096705406792,0.2160697223284541,0.02516005178777489
379,0.11623091479577688,0.3690504165188254,0.25281950172304857
380,0.1399897119657523,0.31978854914548127,0.17979883717972897
381,0.17351808454966897,0.31886512634269915,0.14534704179303018
382,0.17595733134639746,0.28487803072876383,0.10892069938236637
383,0.17314831209396028,0.3378262138696818,0.16467790177572153
384,0.16685813183802264,0.3449907070111219,0.17813257517309924
385,0.18692358053056468,0.2741431870521199,0.08721960652155519
386,0.203659100409994,0.27433184642344294,0.07067274601344894
387,0.21662607523850314,0.29053308098173347,0.07390700574323034
388,0.1973351373265251,0.25204318842175755,0.05470805109523244
389,0.2183645184738194,0.23946075444559764,0.021096235971778232
390,0.21017327985022863,0.2560055130866841,0.045832233236455494
391,0.2150447867900989,0.25950700575745383,0.044462218967354944
392,0.21402508212477556,0.24165688434959012,0.027631802224814567
393,0.19288227994916582,0.24583936633886944,0.05295708638970362
394,0.1439653887481109,0.20200446066351924,0.05803907191540833
395,0.1257716997453357,0.18895898516130835,0.06318728541597265
396,0.16470593273361253,0.2559358046664811,0.09122987193286855
397,0.15673147089307177,0.2673465735427918,0.11061510264972002
398,0.16248764196050533,0.21611668984280524,0.05362904788229991
399,0.1392371621193929,0.27054578191052986,0.13130861979113695
400,0.14228470562502055,0.2929904843405893,0.15070577871556873
401,0.1612710930953768,0.28362126032250573,0.12235016722712894
402,0.1794504844187635,0.28014472380568073,0.10069423938691724
403,0.1764377100420406,0.28269961333116106,0.10626190328912047
404,0.13023341282018017,0.30765680900270553,0.17742339618252537
405,0.13808381016670437,0.30178037734204227,0.1636965671753379
406,0.13355120575565035,0.23922070188637184,0.10566949613072149
407,0.15221724017825783,0.1070691764474165,-0.045148063730841334
408,0.1684575238275747,0.1304171395925175,-0.038040384235057206
409,0.13230641771006202,0.18931187403270142,0.0570054563226394
410,0.12336115549727877,0.10271616743222922,-0.020644988065049552
411,0.0741281907766227,0.0897240519364297,0.015595861159807003
412,0.0712399123629858,0.10239510181873056,0.03115518945574476
413,0.11601080776877801,0.3590489895315142,0.2430381817627362
414,0.13748301618501857,0.3696632202696029,0.23218020408458434
415,0.16353904027042648,0.2773357002661882,0.11379665999576172
416,0.1548791030379751,0.21164672702936932,0.056767623991394206
417,0.11237704265094453,0.169874727826479,0.05749768517553447
418,0.1085332137516551,0.1817645653602358,0.0732313516085807
419,0.16881067634257566,0.23134153190093767,0.06253085555836202
420,0.18148656430062365,0.26323337956081716,0.0817468152601935
421,0.17219340209373668,0.246175051812402,0.07398164971866533
422,0.14862262995281666,0.15670731560880907,0.008084685655992407
423,0.20726524793212447,0.1883078204589607,-0.018957427473163785
424,0.19005236894326422,0.31338323266909895,0.12333086372583474
425,0.15912343597884432,0.29241869102319973,0.1332952550443554
426,0.09907532836602649,0.15314389625336272,0.05406856788733623
427,0.15809650619943835,0.20889163702494967,0.05079513082551132
428,0.13573049778080112,0.20049421976369505,0.06476372198289393
429,0.17529426737019613,0.2741706986426944,0.09887643127249826
430,0.17861022063983123,0.33357461457574517,0.15496439393591394
431,0.16320047078001848,0.2611570691989024,0.09795659841888393
432,0.1773839486707865,0.21505156806165804,0.03766761939087154
433,0.1630595525040123,0.23677155454285057,0.07371200203883826
434,0.15308553409360537,0.29025493467344493,0.13716940057983956
435,0.16351487823227823,0.30576629855815735,0.14225142032587912
436,0.1804691861031012,0.25228947249976963,0.07182028639666843
437,0.08898898877792927,0.15590021615488106,0.06691122737695179
438,0.09857995142014438,0.18568513656128935,0.08710518514114497
439,0.09870307659397601,0.1807638614045248,0.08206078481054879
440,0.09119933224879691,0.14344955249649807,0.052250220247701165
441,0.0753137244304352,0.09838731944626791,0.023073595015832712
442,0.13484950049523073,0.13580270795163812,0.0009532074564073956
443,0.13488788457309525,0.19056553209932056,0.05567764752622531
444,0.12983637153245323,0.18531072577056656,0.05547435423811334
445,0.14347245691448368,0.22986009944102503,0.08638764252654135
446,0.12783796613374754,0.2671147024117572,0.13927673627800968
447,0.09892877114344246,0.04692068059114451,-0.05200809055229796
448,0.06880162807075864,0.05074988983661753,-0.018051738234141107
449,0.06538811312018356,0.08908379063525479,0.023695677515071234
450,0.07113575935782933,0.0811027363071066,0.00996697694927727
451,0.0905664171376455,0.124111712799524,0.0335452956618785
452,0.0669161910158519,0.08902989875360766,0.022113707737755756
453,0.10982376976543338,0.2933049561290262,0.18348118636359279
454,0.10709805725106811,0.33329121332665307,0.22619315607558496
455,0.1627660648015248,0.31967351761992874,0.15690745281840393
456,0.19316452695117706,0.25576914039772725,0.06260461344655019
457,0.1681376557504476,0.21055780152157824,0.04242014577113065
458,0.11964334573150817,0.16488981837475575,0.045246472643247576
459,0.09470374031208965,0.15029634526543803,0.055592604953348376
460,0.19690394565459915,0.2418369028897743,0.04493295723517515
461,0.1942953869150398,0.21726734416985855,0.022971957254818737
462,0.16543009221052998,0.22732135500241066,0.061891262791880675
463,0.10004257949539681,0.1494444827726937,0.04940190327729689
464,0.17140710506131684,0.23699633858315855,0.0655892335218417
465,0.15563257312353504,0.3047865518518945,0.14915397872835948
466,0.14909548488617314,0.31628732147958666,0.16719183659341352
467,0.11728550557347173,0.19120688775610967,0.07392138218263794
468,0.09205925623131497,0.13162019335613948,0.0395609371248245
469,0.10732783761543459,0.14728816621178611,0.03996032859635153
470,0.10217762282971403,0.17467178528554683,0.0724941624558328
471,0.15082490090465428,0.24548086567519886,0.09465596477054458
472,0.1673787449906091,0.2818129595361347,0.11443421454552563
473,0.17839598419211053,0.2979702215108054,0.11957423731869485
474,0.15945976404786952,0.28144521912066106,0.12198545507279154
475,0.17359516813701942,0.27865520437549823,0.10506003623847882
476,0.17017827298514965,0.2921208090781075,0.12194253609295785
477,0.10542213644549238,0.16507254667542934,0.05965041022993696
478,0.0741763124558891,0.12002242845751651,0.04584611600162741
479,0.06581782180568206,0.1059892163755319,0.04017139456984983
480,0.06512506168301889,0.10653421506594732,0.04140915338292843
